song_id,title,genre,Рік запису,Хто записав,Місце запису,Респондент,Вік респондента/рік народження
24_варіант_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО СЕСТРУ І БРАТА (ПОЧАТОК),дума,,Сластіон О.,с. Черевки Миргородського повіту Полтавської губернії,Барь О.,
25_варіант_а_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ПІХОТИНЦЯ (ПОЧАТОК),дума,1909 р.,Сластіон О.,с. Шахворостівка Миргородського повіту Полтавської губернії,Кравченко П.,
25_варіант_б_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ПІХОТИНЦЯ (ПОЧАТОК),дума,1909 р.,Сластіон О.,с. Шахворостівка Миргородського повіту Полтавської губернії,Кравченко П.,
25_варіант_в_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ПІХОТИНЦЯ (ПОЧАТОК),дума,1909 р.,Сластіон О.,с. Шахворостівка Миргородського повіту Полтавської губернії,Кравченко П.,
25_варіант_г_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ПІХОТИНЦЯ (ПОЧАТОК),дума,1909 р.,Сластіон О.,с. Шахворостівка Миргородського повіту Полтавської губернії,Кравченко П.,
25_варіант_д_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ПІХОТИНЦЯ (ПОЧАТОК),дума,1909 р.,Сластіон О.,с. Шахворостівка Миргородського повіту Полтавської губернії,Кравченко П.,
26_варіант_а_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО УДОВУ,дума,,Сластіон О.,,Кравченко П.,
26_варіант_б_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО УДОВУ,дума,,Сластіон О.,,Кравченко П.,
27_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ПІХОТИНЦЯ (ПОЧАТОК),дума,,Сластіон О.,с. Великі Сорочинці Миргородського повіту Полтавської губернії,Калний О.,
28_варіант_а_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ПІХОТИНЦЯ (ПОЧАТОК),дума,1908 р.,Колесса Ф.,"записано у м. Миргород, респондентка із хутора Орликівщина Хорольського повіту Полтавської губернії (нині Лубенського району Полтавської області)",Пилипенко Я.,
28_варіант_б_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ПІХОТИНЦЯ (ПОЧАТОК),дума,1908 р.,Колесса Ф.,"записано у м. Миргород, респондентка із хутора Орликівщина Хорольського повіту Полтавської губернії (нині Лубенського району Полтавської області)",Пилипенко Я.,
29_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО УДОВУ (ПОЧАТОК),дума,,Колесса Ф.,,Пилипенко Я.,
30_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО УДОВУ,дума,1908 р.,Колесса Ф.,"записано у м. Миргород, респоедент із с. Богачка Хорольського повіту Полтавської губернії",Скоба А.,
31_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ПІХОТИНЦЯ,дума,,Колесса Ф.,,Скоба А.,
32_варіант_а_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО УДОВУ (ПОЧАТОК),дума,1909 р.,Сластіон О.,м. Лютеньки Гадяцького повіту Полтавської губернії (нині Миргородського району Полтавської області),Гришко О.,32 р.
